Empresa,Saida,NF,Descricao_produto,Linha,Origem_NF,Data_Emissao,Data_Cancelamento,Data_expedicao,Qtd_Parcela,Qtd_Prazo_Medio,Valor_Total_Nota,Qtd_Itens,Qtd_Volumes,Data_Saida,Qtd_Produto,Preco_Unitario,Valor_Total_Item,Custo_Item,Preco_Un_Pdv,Valor_Custo_Compra,Preco_Tabela,Cliente,Vendedor,Mes,Ano,Dia,Dia da Semana,Total_Custo_Compra,Total_Lucro_Venda_Item,situacao
GO MED HOSPITALAR,V,5706,"AGULHA DESC. 40 X 1,20MM UN",MATERIAL HOSPITALAR,AL,01/09/2025,,01/09/2025,1,64,13070.45,39,27,01/09/2025,600,0.1,60.0,0.07,0.1,0.07,0.1,INSTITUTO SAO VICENTE FERRER,FABIAN SILVA,9,2025,1,Segunda-feira,42.42,17.58,Faturada
GO MED HOSPITALAR,V,5706,ESFIGMOMANOMETRO VELCRO ADULTO C/ ESTETOSCOPIO-PREMIUM CX,MATERIAL HOSPITALAR,AL,01/09/2025,,01/09/2025,1,64,13070.45,39,27,01/09/2025,3,128.0,384.0,92.24,128.0,92.24,134.13,INSTITUTO SAO VICENTE FERRER,FABIAN SILVA,9,2025,1,Segunda-feira,276.72,107.28,Faturada
GO MED HOSPITALAR,V,5706,ELETRODO ECG ADULTO PACOTE C/ 50 UNIDADES UN,MATERIAL HOSPITALAR,AL,01/09/2025,,01/09/2025,1,64,13070.45,39,27,01/09/2025,100,0.36,36.0,0.26,0.36,0.26,0.38,INSTITUTO SAO VICENTE FERRER,FABIAN SILVA,9,2025,1,Segunda-feira,25.54,10.46,Faturada
GO MED HOSPITALAR,V,5706,CAPTOPRIL 25MG CPR (GEN) CX C/30,MEDICAMENTOS,AL,01/09/2025,,01/09/2025,1,64,13070.45,39,27,01/09/2025,9,3.6,32.4,2.37,3.6,2.37,3.5,INSTITUTO SAO VICENTE FERRER,FABIAN SILVA,9,2025,1,Segunda-feira,21.33,11.07,Faturada
GO MED HOSPITALAR,V,5706,BENZILPENICILINA 1.200.000UI INJ FA - C/DIL (BEPEBEN) CX C/1,MEDICAMENTOS,AL,01/09/2025,,01/09/2025,1,64,13070.45,39,27,01/09/2025,100,9.3,930.0,6.26,9.3,6.26,9.29,INSTITUTO SAO VICENTE FERRER,FABIAN SILVA,9,2025,1,Segunda-feira,625.91,304.09,Faturada
GO MED HOSPITALAR,V,5706,MASCARA DESC. TRIPLA C/CLIP PC,MATERIAL HOSPITALAR,AL,01/09/2025,,01/09/2025,1,64,13070.45,39,27,01/09/2025,10,6.9,69.0,5.16,6.9,5.16,7.76,INSTITUTO SAO VICENTE FERRER,FABIAN SILVA,9,2025,1,Segunda-feira,51.6,17.4,Faturada
GO MED HOSPITALAR,V,5706,SERINGA DESC. 10ML C/AG 25X7 LUER SLIP UN,MATERIAL HOSPITALAR,AL,01/09/2025,,01/09/2025,1,64,13070.45,39,27,01/09/2025,1000,0.35,350.0,0.26,0.35,0.26,0.38,INSTITUTO SAO VICENTE FERRER,FABIAN SILVA,9,2025,1,Segunda-feira,263.1,86.9,Faturada
GO MED HOSPITALAR,V,5706,"ACIDO PERACETICO 0,2% (VIC PERACETICO) 5LT UN",SANEANTES,AL,01/09/2025,,01/09/2025,1,64,13070.45,39,27,01/09/2025,2,135.9,271.8,92.28,135.9,92.28,131.83,INSTITUTO SAO VICENTE FERRER,FABIAN SILVA,9,2025,1,Segunda-feira,184.57,87.23,Faturada
GO MED HOSPITALAR,V,5706,SERINGA DESC. 03ML C/AG 30X07 LUER SLIP UN,MATERIAL HOSPITALAR,AL,01/09/2025,,01/09/2025,1,64,13070.45,39,27,01/09/2025,800,0.38,304.0,0.3,0.38,0.3,0.44,INSTITUTO SAO VICENTE FERRER,FABIAN SILVA,9,2025,1,Segunda-feira,238.8,65.2,Faturada
GO MED HOSPITALAR,V,5706,CATETER INTRAVENOSO 22G. UN,MATERIAL HOSPITALAR,AL,01/09/2025,,01/09/2025,1,64,13070.45,39,27,01/09/2025,200,0.85,170.0,0.62,0.85,0.62,0.88,INSTITUTO SAO VICENTE FERRER,FABIAN SILVA,9,2025,1,Segunda-feira,123.2,46.8,Faturada
GO MED HOSPITALAR,V,5706,CLOPIDOGREL 75MG CPR (GEN) CX C/28,MEDICAMENTOS,AL,01/09/2025,,01/09/2025,1,64,13070.45,39,27,01/09/2025,2,22.8,45.6,17.41,22.8,17.41,25.95,INSTITUTO SAO VICENTE FERRER,FABIAN SILVA,9,2025,1,Segunda-feira,34.82,10.78,Faturada
GO MED HOSPITALAR,V,5707,EQUIPO MACROGOTAS AR CAM.F FILT-REG-INJ-LUER SLIP UN,MATERIAL HOSPITALAR,AL,01/09/2025,,01/09/2025,1,30,2069.32,3,6,01/09/2025,1800,0.85,1530.0,0.7,0.85,0.7,1.0,INST PRAXIS PARAIPABA,CESAR GAMA,9,2025,1,Segunda-feira,1264.32,265.68,Faturada
GO MED HOSPITALAR,V,5707,"ATADURA CREPOM 15CM X 1,8M 13 FIOS JADE UN",MATERIAL HOSPITALAR,AL,01/09/2025,,01/09/2025,1,30,2069.32,3,6,01/09/2025,396,0.77,304.92,0.62,0.77,0.62,0.9,INST PRAXIS PARAIPABA,CESAR GAMA,9,2025,1,Segunda-feira,244.13,60.79,Faturada
GO MED HOSPITALAR,V,5707,CATETER CENTRAL DUPLO LUMEN 7FR X 20CM UN,MATERIAL HOSPITALAR,AL,01/09/2025,,01/09/2025,1,30,2069.32,3,6,01/09/2025,5,46.88,234.4,38.27,46.88,38.27,53.57,INST PRAXIS PARAIPABA,CESAR GAMA,9,2025,1,Segunda-feira,191.33,43.07,Faturada
GO MED HOSPITALAR,V,5710,CEFTRIAXONA 1G FA IM/IV (GEN) CX C/50,MEDICAMENTOS,AL,02/09/2025,,02/09/2025,1,59,25666.25,42,7,02/09/2025,200,7.9,1580.0,5.3,7.9,5.3,7.45,INSTITUTO SAO VICENTE FERRER,FABIAN SILVA,9,2025,2,Terça-feira,1060.0,520.0,Faturada
GO MED HOSPITALAR,V,5710,NORADRENALINA/NOREPINEFRINA 8MG/4ML AMP (GEN) CX C/50,MEDICAMENTOS,AL,02/09/2025,,02/09/2025,1,59,25666.25,42,7,02/09/2025,600,1.98,1188.0,0.89,1.98,0.89,1.27,INSTITUTO SAO VICENTE FERRER,FABIAN SILVA,9,2025,2,Terça-feira,536.28,651.72,Faturada
GO MED HOSPITALAR,V,5710,"HEPARINA 5000UI/0,25ML AMP (PARINEX) CX C/50",MEDICAMENTOS,AL,02/09/2025,,02/09/2025,1,59,25666.25,42,7,02/09/2025,81,12.2,988.2,5.8,12.2,5.8,9.69,INSTITUTO SAO VICENTE FERRER,FABIAN SILVA,9,2025,2,Terça-feira,469.68,518.52,Faturada
GO MED HOSPITALAR,V,5710,"HEPARINA 5000UI/0,25ML AMP (PARINEX) CX C/50",MEDICAMENTOS,AL,02/09/2025,,02/09/2025,1,59,25666.25,42,7,02/09/2025,119,12.2,1451.8,5.8,12.2,5.8,9.69,INSTITUTO SAO VICENTE FERRER,FABIAN SILVA,9,2025,2,Terça-feira,690.02,761.78,Faturada
GO MED HOSPITALAR,V,5710,AMIODARONA 50MG/ML 3ML (GEN) AMP CX C/100,MEDICAMENTOS,AL,02/09/2025,,02/09/2025,1,59,25666.25,42,7,02/09/2025,100,5.49,549.0,3.09,5.49,3.09,4.4,INSTITUTO SAO VICENTE FERRER,FABIAN SILVA,9,2025,2,Terça-feira,309.28,239.72,Faturada
GO MED HOSPITALAR,V,5710,MORFINA 10MG/1ML AMP (GEN) CX C/100,MEDICAMENTOS,AL,02/09/2025,,02/09/2025,1,59,25666.25,42,7,02/09/2025,100,4.36,436.0,2.7,4.36,2.7,3.8,INSTITUTO SAO VICENTE FERRER,FABIAN SILVA,9,2025,2,Terça-feira,270.5,165.5,Faturada
GO MED HOSPITALAR,V,5710,"KOLLAGENASE+CLORANF 0,6+0,01G/G 30G POM BG",MEDICAMENTOS,AL,02/09/2025,,02/09/2025,1,59,25666.25,42,7,02/09/2025,10,27.15,271.5,15.21,27.15,15.21,21.73,INSTITUTO SAO VICENTE FERRER,FABIAN SILVA,9,2025,2,Terça-feira,152.14,119.36,Faturada
GO MED HOSPITALAR,V,5710,FENTANILA 50MCG/10ML AMP CX C/50,MEDICAMENTOS,AL,02/09/2025,,02/09/2025,1,59,25666.25,42,7,02/09/2025,100,6.9,690.0,3.29,6.9,3.29,5.44,INSTITUTO SAO VICENTE FERRER,FABIAN SILVA,9,2025,2,Terça-feira,329.29,360.71,Faturada
GO MED HOSPITALAR,V,5710,FUROSEMIDA 10MG/2ML AMP (GEN) CX C/100,MEDICAMENTOS,AL,02/09/2025,,02/09/2025,1,59,25666.25,42,7,02/09/2025,300,1.3,390.0,0.7,1.3,0.7,1.04,INSTITUTO SAO VICENTE FERRER,FABIAN SILVA,9,2025,2,Terça-feira,210.0,180.0,Faturada
GO MED HOSPITALAR,V,5710,FUROSEMIDA 40MG CPR (DIUREMIDA) BL C/20,MEDICAMENTOS,AL,02/09/2025,,02/09/2025,1,59,25666.25,42,7,02/09/2025,60,0.16,9.6,0.06,0.16,0.06,0.08,INSTITUTO SAO VICENTE FERRER,FABIAN SILVA,9,2025,2,Terça-feira,3.54,6.06,Faturada
GO MED HOSPITALAR,V,5710,MIDAZOLAM 5MG/ML 10ML AMP (GEN) CX C/100,MEDICAMENTOS,AL,02/09/2025,,02/09/2025,1,59,25666.25,42,7,02/09/2025,200,6.6,1320.0,3.36,6.6,3.36,4.99,INSTITUTO SAO VICENTE FERRER,FABIAN SILVA,9,2025,2,Terça-feira,671.0,649.0,Faturada
GO MED HOSPITALAR,V,5710,VASOPRESSINA 20 U/ML AMP 1ML (ENCRISE) CX C/10,MEDICAMENTOS,AL,02/09/2025,,02/09/2025,1,59,25666.25,42,7,02/09/2025,10,63.0,630.0,29.42,63.0,29.42,58.66,INSTITUTO SAO VICENTE FERRER,FABIAN SILVA,9,2025,2,Terça-feira,294.25,335.75,Faturada
GO MED HOSPITALAR,V,5710,ACIDO TRANEXAMICO 250MG/ML AMP 5ML (GEN) CX C/50,MEDICAMENTOS,AL,02/09/2025,,02/09/2025,1,59,25666.25,42,7,02/09/2025,50,8.15,407.5,4.86,8.15,4.86,7.25,INSTITUTO SAO VICENTE FERRER,FABIAN SILVA,9,2025,2,Terça-feira,243.0,164.5,Faturada
GO MED HOSPITALAR,V,5710,CETAMINA 50MG/10ML (KETAMIN) AMP CX C/25,MEDICAMENTOS,AL,02/09/2025,,02/09/2025,1,59,25666.25,42,7,02/09/2025,25,136.9,3422.5,81.84,136.9,81.84,105.71,INSTITUTO SAO VICENTE FERRER,FABIAN SILVA,9,2025,2,Terça-feira,2046.01,1376.49,Faturada
GO MED HOSPITALAR,V,5710,ACIDO GRAXOS 200ML OLEO CICATRIZ/GIRASSOL (DERMAEX) FR,MEDICAMENTOS,AL,02/09/2025,,02/09/2025,1,59,25666.25,42,7,02/09/2025,8,9.8,78.4,4.3,9.8,4.3,6.14,INSTITUTO SAO VICENTE FERRER,FABIAN SILVA,9,2025,2,Terça-feira,34.4,44.0,Faturada
GO MED HOSPITALAR,V,5710,SOL. GLICERINA 12% 500ML FR,NUTRIÇÃO CLINICA,AL,02/09/2025,,02/09/2025,1,59,25666.25,42,7,02/09/2025,24,12.9,309.6,6.79,12.9,6.79,9.43,INSTITUTO SAO VICENTE FERRER,FABIAN SILVA,9,2025,2,Terça-feira,162.85,146.75,Faturada
GO MED HOSPITALAR,V,5710,CIPROFLOXACINO 2MG/ML 100ML BOL (FRESOFLOX) CX C/80,MEDICAMENTOS,AL,02/09/2025,,02/09/2025,1,59,25666.25,42,7,02/09/2025,180,13.2,2376.0,7.33,13.2,7.33,10.13,INSTITUTO SAO VICENTE FERRER,FABIAN SILVA,9,2025,2,Terça-feira,1319.31,1056.69,Faturada
GO MED HOSPITALAR,V,5710,ADRENALINA/EPINEFRINA 1MG/ML 1ML AMP (ADREN) CX C/100,MEDICAMENTOS,AL,02/09/2025,,02/09/2025,1,59,25666.25,42,7,02/09/2025,100,1.36,136.0,0.76,1.36,0.76,1.12,INSTITUTO SAO VICENTE FERRER,FABIAN SILVA,9,2025,2,Terça-feira,76.22,59.78,Faturada
GO MED HOSPITALAR,V,5710,HALOPERIDOL 5MG/1ML AMP (UNI HALOPER) CX C/50,MEDICAMENTOS,AL,02/09/2025,,02/09/2025,1,59,25666.25,42,7,02/09/2025,50,3.85,192.5,1.68,3.85,1.68,2.4,INSTITUTO SAO VICENTE FERRER,FABIAN SILVA,9,2025,2,Terça-feira,84.0,108.5,Faturada
GO MED HOSPITALAR,V,5710,HIDROCORTISONA 500MG FA (ARISCORTEN) CX C/50,MEDICAMENTOS,AL,02/09/2025,,02/09/2025,1,59,25666.25,42,7,02/09/2025,50,8.3,415.0,5.36,8.3,5.36,7.99,INSTITUTO SAO VICENTE FERRER,FABIAN SILVA,9,2025,2,Terça-feira,268.1,146.9,Faturada
GO MED HOSPITALAR,V,5710,CEFAZOLINA 1G FA (FAZOLON) CX C/20,MEDICAMENTOS,AL,02/09/2025,,02/09/2025,1,59,25666.25,42,7,02/09/2025,100,7.52,752.0,4.22,7.52,4.22,6.03,INSTITUTO SAO VICENTE FERRER,FABIAN SILVA,9,2025,2,Terça-feira,422.0,330.0,Faturada
GO MED HOSPITALAR,V,5710,CEFTRIAXONA 1G FA (GEN) CX C/50,MEDICAMENTOS,AL,02/09/2025,,02/09/2025,1,59,25666.25,42,7,02/09/2025,100,7.9,790.0,5.1,7.9,5.1,7.6,INSTITUTO SAO VICENTE FERRER,FABIAN SILVA,9,2025,2,Terça-feira,510.0,280.0,Faturada
GO MED HOSPITALAR,V,5710,CEFALOTINA 1G FA (GEN) CX C/50,MEDICAMENTOS,AL,02/09/2025,,02/09/2025,1,59,25666.25,42,7,02/09/2025,50,8.75,437.5,4.9,8.75,4.9,7.0,INSTITUTO SAO VICENTE FERRER,FABIAN SILVA,9,2025,2,Terça-feira,245.0,192.5,Faturada
GO MED HOSPITALAR,V,5710,CEFALOTINA 1G FA (GEN) CX C/50,MEDICAMENTOS,AL,02/09/2025,,02/09/2025,1,59,25666.25,42,7,02/09/2025,50,8.75,437.5,4.9,8.75,4.9,7.0,INSTITUTO SAO VICENTE FERRER,FABIAN SILVA,9,2025,2,Terça-feira,245.0,192.5,Faturada
GO MED HOSPITALAR,V,5710,ISOSSORBIDA 10MG CPR (ISORDIL) CX C/30,MEDICAMENTOS,AL,02/09/2025,,02/09/2025,1,59,25666.25,42,7,02/09/2025,1,28.0,28.0,13.41,28.0,13.41,19.16,INSTITUTO SAO VICENTE FERRER,FABIAN SILVA,9,2025,2,Terça-feira,13.41,14.59,Faturada
GO MED HOSPITALAR,V,5710,ESPIRONOLACTONA 25MG CPR (GEN) CX C/30,MEDICAMENTOS,AL,02/09/2025,,02/09/2025,1,59,25666.25,42,7,02/09/2025,1,12.9,12.9,7.74,12.9,7.74,11.54,INSTITUTO SAO VICENTE FERRER,FABIAN SILVA,9,2025,2,Terça-feira,7.74,5.16,Faturada
GO MED HOSPITALAR,V,5710,"CARVEDILOL 6,25MG CPR (GEN) CX C/30",MEDICAMENTOS,AL,02/09/2025,,02/09/2025,1,59,25666.25,42,7,02/09/2025,2,6.9,13.8,3.3,6.9,2.97,4.24,INSTITUTO SAO VICENTE FERRER,FABIAN SILVA,9,2025,2,Terça-feira,6.59,7.21,Faturada
GO MED HOSPITALAR,V,5710,SULFA+TRIMETOP 80+16MG/ML AMP 5ML (BAC-SULFITRIN) CX C/50,MEDICAMENTOS,AL,02/09/2025,,02/09/2025,1,59,25666.25,42,7,02/09/2025,14,6.5,91.0,3.85,6.5,3.85,5.21,INSTITUTO SAO VICENTE FERRER,FABIAN SILVA,9,2025,2,Terça-feira,53.9,37.1,Faturada
GO MED HOSPITALAR,V,5710,DIAZEPAM 10MG CPR (DIAZEPAM NQ) CX C/30,MEDICAMENTOS,AL,02/09/2025,,02/09/2025,1,59,25666.25,42,7,02/09/2025,2,9.0,18.0,4.54,9.0,4.54,7.3,INSTITUTO SAO VICENTE FERRER,FABIAN SILVA,9,2025,2,Terça-feira,9.07,8.93,Faturada
GO MED HOSPITALAR,V,5710,HEPARINA 5000UI/5ML FA (HEPAMAX S) CX C/25,MEDICAMENTOS,AL,02/09/2025,,02/09/2025,1,59,25666.25,42,7,02/09/2025,100,36.8,3680.0,21.0,36.8,21.0,30.0,INSTITUTO SAO VICENTE FERRER,FABIAN SILVA,9,2025,2,Terça-feira,2100.0,1580.0,Faturada
GO MED HOSPITALAR,V,5710,SOL. CLORETO POTASSIO 10% 10ML AMP,NUTRIÇÃO CLINICA,AL,02/09/2025,,02/09/2025,1,59,25666.25,42,7,02/09/2025,200,0.89,178.0,0.35,0.89,0.35,0.52,INSTITUTO SAO VICENTE FERRER,FABIAN SILVA,9,2025,2,Terça-feira,70.0,108.0,Faturada
GO MED HOSPITALAR,V,5710,HIDRALAZINA 50MG CPR (APRESOLINA) CX C/20,MEDICAMENTOS,AL,02/09/2025,,02/09/2025,1,59,25666.25,42,7,02/09/2025,3,22.4,67.2,11.49,22.4,11.49,16.41,INSTITUTO SAO VICENTE FERRER,FABIAN SILVA,9,2025,2,Terça-feira,34.47,32.73,Faturada
GO MED HOSPITALAR,V,5710,"BUPIVACAINA 0,5% C/V 20ML STERILE PACK FA (NEOCAINA) CX C/10",MEDICAMENTOS,AL,02/09/2025,,02/09/2025,1,59,25666.25,42,7,02/09/2025,10,64.0,640.0,38.1,64.0,38.1,54.43,INSTITUTO SAO VICENTE FERRER,FABIAN SILVA,9,2025,2,Terça-feira,381.0,259.0,Faturada
GO MED HOSPITALAR,V,5710,CAPTOPRIL 25MG CPR (GEN) CX C/30,MEDICAMENTOS,AL,02/09/2025,,02/09/2025,1,59,25666.25,42,7,02/09/2025,4,4.8,19.2,2.37,4.8,2.37,3.5,INSTITUTO SAO VICENTE FERRER,FABIAN SILVA,9,2025,2,Terça-feira,9.48,9.72,Faturada
GO MED HOSPITALAR,V,5710,BENZILPENICILINA 1.200.000UI INJ FA - C/DIL (BEPEBEN) CX C/1,MEDICAMENTOS,AL,02/09/2025,,02/09/2025,1,59,25666.25,42,7,02/09/2025,27,12.3,332.1,6.26,12.3,6.26,9.29,INSTITUTO SAO VICENTE FERRER,FABIAN SILVA,9,2025,2,Terça-feira,169.0,163.1,Faturada
GO MED HOSPITALAR,V,5710,BENZILPENICILINA 1.200.000UI INJ FA - C/DIL (BEPEBEN) CX C/1,MEDICAMENTOS,AL,02/09/2025,,02/09/2025,1,59,25666.25,42,7,02/09/2025,23,12.3,282.9,6.26,12.3,6.26,9.29,INSTITUTO SAO VICENTE FERRER,FABIAN SILVA,9,2025,2,Terça-feira,143.96,138.94,Faturada
GO MED HOSPITALAR,V,5710,METOPROLOL 1MG/5ML AMP (BECA) CX C/5,MEDICAMENTOS,AL,02/09/2025,,02/09/2025,1,59,25666.25,42,7,02/09/2025,10,33.9,339.0,18.2,33.9,18.2,27.13,INSTITUTO SAO VICENTE FERRER,FABIAN SILVA,9,2025,2,Terça-feira,182.0,157.0,Faturada
GO MED HOSPITALAR,V,5710,"CARVEDILOL 12,5MG CPR (CARDBET) CX C/30",MEDICAMENTOS,AL,02/09/2025,,02/09/2025,1,59,25666.25,42,7,02/09/2025,1,9.9,9.9,6.03,9.9,6.03,8.79,INSTITUTO SAO VICENTE FERRER,FABIAN SILVA,9,2025,2,Terça-feira,6.03,3.87,Faturada
GO MED HOSPITALAR,V,5710,"CARVEDILOL 3,125MG CPR (CARDBET) CX C/30",MEDICAMENTOS,AL,02/09/2025,,02/09/2025,1,59,25666.25,42,7,02/09/2025,1,6.9,6.9,4.05,6.9,4.05,6.04,INSTITUTO SAO VICENTE FERRER,FABIAN SILVA,9,2025,2,Terça-feira,4.05,2.85,Faturada
GO MED HOSPITALAR,V,5710,PARACETAMOL 200MG/ML GTS 15ML (GEN) FR,MEDICAMENTOS,AL,02/09/2025,,02/09/2025,1,59,25666.25,42,7,02/09/2025,15,2.85,42.75,1.56,2.85,1.56,2.33,INSTITUTO SAO VICENTE FERRER,FABIAN SILVA,9,2025,2,Terça-feira,23.4,19.35,Faturada
GO MED HOSPITALAR,V,5710,HIDROCLOROTIAZIDA 25MG CPR (GEN) BL C/20,MEDICAMENTOS,AL,02/09/2025,,02/09/2025,1,59,25666.25,42,7,02/09/2025,60,0.1,6.0,0.04,0.1,0.04,0.06,INSTITUTO SAO VICENTE FERRER,FABIAN SILVA,9,2025,2,Terça-feira,2.23,3.77,Faturada
GO MED HOSPITALAR,V,5710,AZITROMICINA 500MG CPR (GEN) CX C/5,MEDICAMENTOS,AL,02/09/2025,,02/09/2025,1,59,25666.25,42,7,02/09/2025,40,16.0,640.0,8.98,16.0,8.98,13.39,INSTITUTO SAO VICENTE FERRER,FABIAN SILVA,9,2025,2,Terça-feira,359.35,280.65,Faturada
GO MED HOSPITALAR,V,5711,TRAMADOL 50MG/ML 2ML AMP CX C/100,MEDICAMENTOS,AL,02/09/2025,,,1,1,479.0,3,2,,100,1.2,120.0,0.98,1.2,0.98,1.42,VETWORLD,DENIS SOUSA,9,2025,2,Terça-feira,98.09,21.91,Faturada
GO MED HOSPITALAR,V,5711,"SERINGA DESC. 01ML LS C/AG INS 13X4,5 UN",MATERIAL HOSPITALAR,AL,02/09/2025,,,1,1,479.0,3,2,,500,0.24,120.0,0.17,0.24,0.17,0.26,VETWORLD,DENIS SOUSA,9,2025,2,Terça-feira,86.45,33.55,Faturada
GO MED HOSPITALAR,V,5711,MIDAZOLAM 1MG/ML 5ML AMP (GEN) CX C/100,MEDICAMENTOS,AL,02/09/2025,,,1,1,479.0,3,2,,100,2.39,239.0,1.99,2.39,1.99,2.71,VETWORLD,DENIS SOUSA,9,2025,2,Terça-feira,198.54,40.46,Faturada
GO MED HOSPITALAR,V,5712,SONDA FOLEY 2 VIAS N.18 30CC UN,MATERIAL HOSPITALAR,AL,02/09/2025,,03/09/2025,1,30,25.0,1,1,03/09/2025,10,2.5,25.0,1.88,2.5,1.83,2.73,INSTITUTO DO CANCER DO CEARA (MATRIZ),DENIS SOUSA,9,2025,2,Terça-feira,18.81,6.19,Faturada
GO MED HOSPITALAR,V,5713,SOL. GLICERINA 12% 500ML FR,NUTRIÇÃO CLINICA,AL,02/09/2025,,03/09/2025,1,30,313.47,1,2,03/09/2025,38,8.25,313.5,6.79,8.25,6.79,9.43,HOSPITAL SAO MATEUS LTDA,JOECIA,9,2025,2,Terça-feira,257.85,55.65,Faturada
GO MED HOSPITALAR,V,5714,SOL. GLICOSE 50% 10ML AMP,NUTRIÇÃO CLINICA,AL,02/09/2025,,02/09/2025,1,1,94.0,1,1,02/09/2025,200,0.47,94.0,0.39,0.47,0.39,0.51,INSTITUTO DE GESTAO HOSPITALAR E SAUDE- IGHS,DENIS SOUSA,9,2025,2,Terça-feira,77.48,16.52,Faturada
GO MED HOSPITALAR,V,5715,"SOL. CLORETO SODIO 0,9% 10ML UN",NUTRIÇÃO CLINICA,AL,02/09/2025,,02/09/2025,1,64,58536.55,75,1,02/09/2025,100,0.69,69.0,0.23,0.69,0.23,0.33,INSTITUTO DE DESENV. ENSINO E ASSIST. A SAUDE -IDEAS,DENIS SOUSA,9,2025,2,Terça-feira,23.38,45.62,Faturada
GO MED HOSPITALAR,V,5715,"SOL. CLORETO SODIO 0,9% 10ML UN",NUTRIÇÃO CLINICA,AL,02/09/2025,,02/09/2025,1,64,58536.55,75,1,02/09/2025,900,0.69,621.0,0.23,0.69,0.23,0.33,INSTITUTO DE DESENV. ENSINO E ASSIST. A SAUDE -IDEAS,DENIS SOUSA,9,2025,2,Terça-feira,210.42,410.58,Faturada
GO MED HOSPITALAR,V,5715,"DEXAMETASONA 4MG/ML 2,5ML AMP (GEN) CX C/100",MEDICAMENTOS,AL,02/09/2025,,02/09/2025,1,64,58536.55,75,1,02/09/2025,300,2.2,660.0,0.86,2.2,0.86,1.83,INSTITUTO DE DESENV. ENSINO E ASSIST. A SAUDE -IDEAS,DENIS SOUSA,9,2025,2,Terça-feira,256.83,403.17,Faturada
GO MED HOSPITALAR,V,5715,"DEXAMETASONA 4MG/ML 2,5ML AMP (GEN) CX C/100",MEDICAMENTOS,AL,02/09/2025,,02/09/2025,1,64,58536.55,75,1,02/09/2025,400,2.2,880.0,0.86,2.2,0.86,1.83,INSTITUTO DE DESENV. ENSINO E ASSIST. A SAUDE -IDEAS,DENIS SOUSA,9,2025,2,Terça-feira,342.44,537.56,Faturada
GO MED HOSPITALAR,V,5715,"DEXAMETASONA 4MG/ML 2,5ML AMP (GEN) CX C/100",MEDICAMENTOS,AL,02/09/2025,,02/09/2025,1,64,58536.55,75,1,02/09/2025,300,2.2,660.0,0.86,2.2,0.86,1.83,INSTITUTO DE DESENV. ENSINO E ASSIST. A SAUDE -IDEAS,DENIS SOUSA,9,2025,2,Terça-feira,256.83,403.17,Faturada
GO MED HOSPITALAR,V,5715,DICLOFENACO DE SODIO 25MG/ML 3ML AMP (DICLOFARMA) CX C/100,MEDICAMENTOS,AL,02/09/2025,,02/09/2025,1,64,58536.55,75,1,02/09/2025,200,1.3,260.0,0.97,1.3,0.97,1.54,INSTITUTO DE DESENV. ENSINO E ASSIST. A SAUDE -IDEAS,DENIS SOUSA,9,2025,2,Terça-feira,194.28,65.72,Faturada
GO MED HOSPITALAR,V,5715,AGUA P/INJECAO 10ML AMP UN,NUTRIÇÃO CLINICA,AL,02/09/2025,,02/09/2025,1,64,58536.55,75,1,02/09/2025,3000,0.49,1470.0,0.32,0.49,0.32,0.48,INSTITUTO DE DESENV. ENSINO E ASSIST. A SAUDE -IDEAS,DENIS SOUSA,9,2025,2,Terça-feira,960.0,510.0,Faturada
GO MED HOSPITALAR,V,5715,DIPIRONA 500MG/ML 2ML AMP (DIPIFARMA) CX C/100,MEDICAMENTOS,AL,02/09/2025,,02/09/2025,1,64,58536.55,75,1,02/09/2025,100,1.96,196.0,0.52,1.96,0.52,1.3,INSTITUTO DE DESENV. ENSINO E ASSIST. A SAUDE -IDEAS,DENIS SOUSA,9,2025,2,Terça-feira,52.4,143.6,Faturada
GO MED HOSPITALAR,V,5715,DIPIRONA 500MG/ML 2ML AMP (DIPIFARMA) CX C/100,MEDICAMENTOS,AL,02/09/2025,,02/09/2025,1,64,58536.55,75,1,02/09/2025,1500,1.96,2940.0,0.52,1.96,0.52,1.3,INSTITUTO DE DESENV. ENSINO E ASSIST. A SAUDE -IDEAS,DENIS SOUSA,9,2025,2,Terça-feira,786.0,2154.0,Faturada
GO MED HOSPITALAR,V,5715,SIMETICONA 75MG/ML GTS 15ML (GEN) FR,MEDICAMENTOS,AL,02/09/2025,,02/09/2025,1,64,58536.55,75,1,02/09/2025,20,4.08,81.6,3.99,4.08,3.99,5.84,INSTITUTO DE DESENV. ENSINO E ASSIST. A SAUDE -IDEAS,DENIS SOUSA,9,2025,2,Terça-feira,79.79,1.81,Faturada
GO MED HOSPITALAR,V,5715,METOCLOPRAMIDA 10MG/2ML AMP (METROFARMA) CX C/100,MEDICAMENTOS,AL,02/09/2025,,02/09/2025,1,64,58536.55,75,1,02/09/2025,400,1.47,588.0,0.6,1.47,0.6,0.81,INSTITUTO DE DESENV. ENSINO E ASSIST. A SAUDE -IDEAS,DENIS SOUSA,9,2025,2,Terça-feira,241.08,346.92,Faturada
